CANDIDATE_ID,CANDIDATE_NAME,AGE_GROUP_INDEX,CONSTITUENCY_INDEX,STATE_INDEX,PARTY_INDEX,NO_PENDING_CRIMINAL_CASES,EARNINGS_POINTS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES,RE_CONTEST,SEX_INDEX,VOTING_PERCENTAGE
8487,VAGHELA GANESHBHAI NARSINHBHAI,2,99,11,189,0,1,0.7931,0.048,3,2,0.0045,1,0,0,0.0082
9381,ATULBHAI NANUBHAI KATHIRIYA,4,99,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0054
10030,CHAUHAN KIRITBHAI,3,99,11,244,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0032
9378,JAYSWAL NARESHKUMAR BABULAL,5,99,11,244,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0023
9383,DR. HITESHKUMAR MAHENDRABHAI,4,99,11,413,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0022
10032,MAHESH PRABHUDAS AHUJA,2,99,11,244,1,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0016
9371,VEKARIYA RUSHI BHARATBHAI (PATEL),5,99,11,238,0,1,0.7931,0.048,1,2,0.0045,1,0,0,0.0015
10035,SHEKH SALMABANU MOHAMAD SALIM,4,99,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,1,0.0013
9372,DEVDA DASHARATH MISARILAL,2,99,11,244,1,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0012
9384,RAJESH MAURYA,3,99,11,439,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0012
10034,SHARMA BRIJESHKUMAR UJAGARLAL,4,99,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0012
9375,SAMIRBHAI RAJESHBHAI UPADHYAY,4,99,11,363,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0011
9387,VIRAT PRADIP SHAH,3,99,11,282,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0008
9377,MINAXIBEN RAKESHKUMAR SOLANKI,4,99,11,244,0,1,0.7931,0.048,1,3,0.0045,1,0,1,0.0008
9370,MISHRA ARJUN RAMSHANKAR,5,99,11,281,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0007
9388,THAKUR JITENDRASINH SURENDRASINH,4,99,11,348,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0006
9376,BHATT SUNILKUMAR NARENDRABHAI,4,99,11,552,0,0,0.7931,0.048,1,4,0.0045,1,0,0,0.0006
9374,MUNDRA ANILKUMAR,3,99,11,337,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0006
9369,KADRI MOHAMMAD SABIR,4,99,11,62,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0006
9379,MANOJ PREMCHAND GUPTA,4,99,11,596,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0005
9385,CHAUHAN NARENDRA SINH MAKHATUL SINH,2,99,11,676,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0005
10031,BHARVAD SAILESHKUMAR KALIDAS,3,99,11,244,2,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0005
10033,MISHRA RAJKUMAR MALEKCHAND,4,99,11,244,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0005
9373,PARESHKUMAR NANUBHAI MULANI,3,99,11,244,0,0,0.7931,0.048,1,5,0.0045,1,0,0,0.0004
8488,DR. SOLANKI KIRITBHAI,1,100,11,187,0,1,0.7931,0.048,3,4,0.0045,1,0,0,0.6435
8490,RAJU PARMAR,1,100,11,243,0,0,0.7931,0.048,3,3,0.0045,1,0,0,0.321
8489,TRIBHOVANDAS KARSANDAS VAGHELA,1,100,11,189,0,0,0.7931,0.048,3,0,0.0045,1,0,0,0.0101
9390,CHAUHAN HARISHBHAI JETHABHAI,3,100,11,519,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0021
10037,MALHOTRA PANKAJKUMAR DAYABHAI (DOCTOR SAHEB),3,100,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0014
9392,VAGHELA ASHWINBHAI AMRUTBHAI,4,100,11,183,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0014
10038,MAHEDIA MAHENDRABHAI PARSOTTAMDAS,1,100,11,244,1,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0014
9394,VEDUBHAI SIRASAT KAUTIKBHAI,3,100,11,66,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0011
10036,BHITORA BHAVESH CHIMANBHAI,4,100,11,244,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0008
9395,JADAV ULPESH JYANTILAL,4,100,11,425,0,0,0.7931,0.048,1,4,0.0045,1,0,0,0.0007
9391,HARSHADKUMAR LAXMANBHAI SOLANKI,5,100,11,552,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0006
9389,DIPIKA JITENDRAKUMAR SUTARIA,3,100,11,363,0,1,0.7931,0.048,1,2,0.0045,1,0,1,0.0006
9393,SOLANKI CHIRAGBHAI SOMABHAI,2,100,11,282,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0005
8500,KACHHADIYA NARANBHAI BHIKHABHAI,1,101,11,187,0,0,0.7931,0.048,3,2,0.0045,1,1,0,0.5819
9048,SUKHDIYA NATHABHAI,3,101,11,244,1,0,0.7931,0.048,1,0,0.0045,1,0,0,0.5819
8007,PARESH DHANANI,3,101,11,243,0,1,0.7931,0.048,3,3,0.0045,1,0,0,0.3603
8008,CHAUHAN RAVJIBHAI MULABHAI,3,101,11,189,0,0,0.7931,0.048,3,0,0.0045,1,0,0,0.0107
9050,VALODARA VRAJLAL JIVABHAI,1,101,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0059
9052,GOSAI RASIKPRAGAT SAMJUPRAGAT,3,101,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0054
9049,DHAPA DHARAMSHIBHAI RAMJIBHAI,3,101,11,671,2,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0052
9047,BAGDA HIMMATBHAI DANJIBHAI,2,101,11,244,2,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0052
9045,NANALAL KALIDAS MAHETA,1,101,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0026
9051,CHAUHAN DAYABHAI BHAGVANBHAI,2,101,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0017
9053,DAYALA SUBHASHBHAI PARBATBHAI,3,101,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0016
9044,JERAMBHAI RAGHAVBHAI PARMAR,2,101,11,244,2,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0011
7686,MITESHBHAI PATEL,2,102,11,187,2,1,0.7931,0.048,3,0,0.0045,1,0,0,0.571
8977,BHARATBHAI CHHOTABHAI SOLANKI,4,102,11,244,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.3927
8504,BHARATBHAI MADHAVSINH SOLANKI,1,102,11,243,0,1,0.7931,0.048,3,3,0.0045,1,0,0,0.3927
8978,HITENDRASINH PARMAR,1,102,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0062
7998,VANKAR RAMESHBHAI VALJIBHAI,3,102,11,189,0,0,0.7931,0.048,3,2,0.0045,1,0,0,0.0054
8983,SANTOLKUMAR PATEL,3,102,11,244,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0021
8979,BHATT SUNILKUMAR NARENDRABHAI,4,102,11,552,0,0,0.7931,0.048,1,4,0.0045,1,0,0,0.001
8976,CHAVDA KAUSHIKKUMAR,3,102,11,244,0,0,0.7931,0.048,1,4,0.0045,1,0,0,0.001
8980,BHATT ASHISHKUMAR MANOJKUMAR,3,102,11,33,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0009
8981,KEYUR PRAVINBHAI PATEL,4,102,11,244,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0009
8483,PARBATBHAI PATEL,1,103,11,187,0,0,0.7931,0.048,3,3,0.0045,1,0,0,0.6162
8484,PARTHIBHAI GALBABHAI BHATOL,1,103,11,243,1,1,0.7931,0.048,3,1,0.0045,1,0,0,0.282
9296,THAKOR SWARUPJI SARDARJI,4,103,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0441
9291,TEJABHAI NETHIBHAI RABARI,3,103,11,189,1,0,0.7931,0.048,3,0,0.0045,1,0,0,0.0101
9282,PUROHIT SHYAMABEN NARANBHAI,4,103,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,1,0.01
9294,MADHU NIRUPABEN,3,103,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,1,0.0062
9295,THAKOR MELAJI MADARSINH,4,103,11,224,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0062
9287,PARSANI IBRAHIMBHAI PIRABHAI,4,103,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0033
9285,PARMAR CHHAGANCHANDRARAJ DHANABHAI,2,103,11,244,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0023
9289,DR. CHANDRABEN,2,103,11,244,1,1,0.7931,0.048,1,5,0.0045,1,0,1,0.0021
9293,CHARMTA BHARATKUMAR KHEMABHAI,4,103,11,244,1,0,0.7931,0.048,1,4,0.0045,1,0,0,0.0017
9286,DESAI ISHVARBHAI,2,103,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0016
9297,PADHIYAR BHARATKUMAR ISHVARLAL,3,103,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0014
9288,JAGDISHJI PARTHIJI DHARANI,3,103,11,244,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0014
8510,PARBHUBHAI NAGARBHAI VASAVA,3,104,11,187,0,1,0.7931,0.048,3,0,0.0045,1,1,0,0.5506
8003,CHAUDHARI TUSHARBHAI AMARSINHBHAI,2,104,11,243,0,1,0.7931,0.048,3,3,0.0045,1,0,0,0.3908
10349,VASAVA UTTAMBHAI SOMABHAI,3,104,11,183,1,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0087
8004,DINESHBHAI GULABBHAI CHAUDHARI,3,104,11,189,0,0,0.7931,0.048,3,4,0.0045,1,0,0,0.0071
10353,VASAVA FATESINGBHAI VAHRIYABHAI,3,104,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0067
10354,SURESHBHAI MOTIYABHAI CHAUDHARI,1,104,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0045
10351,UMEDBHAI BHIMSINGBHAI GAMIT,4,104,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0041
10346,GAMIT KAUSHIKBHAI VIRENDRABHAI,3,104,11,589,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.004
10352,PRAGNESHBHAI RATILAL CHAUDHARI,3,104,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0028
10350,ARVINDBHAI BHANABHAI RATHOD,3,104,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0013
10347,GAMIT MOHANBHAI BABUBHAI,1,104,11,99,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0013
10348,GAMIT SURESHBHAI BABUBHAI,2,104,11,624,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0012
8508,MANSUKHBHAI VASAVA,1,105,11,187,0,0,0.7931,0.048,3,4,0.0045,1,0,0,0.5547
9017,SHERKHAN PATHAN,4,105,11,243,3,0,0.7931,0.048,3,2,0.0045,1,0,0,0.264
9007,CHHOTUBHAI VASAVA,1,105,11,183,6,0,0.7931,0.048,1,1,0.0045,1,0,0,0.1253
9010,SINDHA KIRITSINH,3,105,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0131
9006,VASAVA NAVINBHAI,2,105,11,244,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0071
8509,VASAVA RAJESHBHAI,4,105,11,189,0,0,0.7931,0.048,3,0,0.0045,1,0,0,0.0054
9016,RAJESHBHAI SOLANKI,4,105,11,244,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0054
9012,VIKRAMSINH GOHIL,4,105,11,244,0,1,0.7931,0.048,1,2,0.0045,1,0,0,0.0033
9015,RAFIKBHAI SAPA,2,105,11,244,1,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0033
9013,PARMAR ASHOKCHANDRA,2,105,11,244,0,1,0.7931,0.048,1,1,0.0045,1,0,0,0.0025
9014,PATHAN SALIMKHAN,4,105,11,587,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0019
9019,MUKHTIYAR SHAIKH,2,105,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0018
9021,PATEL IMRAN,4,105,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0013
9009,JITENDRA PARMAR,2,105,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0012
9011,SUKHDEV VASAVA,4,105,11,97,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0011
9008,SABBIRBHAI PATEL,1,105,11,82,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0007
9020,VASHI NARENDRASINH,3,105,11,676,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0007
8501,DR.BHARATIBEN DHIRUBHAI SHIYAL,2,106,11,187,0,0,0.7931,0.048,3,3,0.0045,1,1,1,0.6351
8502,MANHARBHAI NAGJIBHAI PATEL,2,106,11,243,0,1,0.7931,0.048,3,1,0.0045,1,0,0,0.3186
9446,DHAPA DHARAMSHIBHAI RAMJIBHAI,3,106,11,671,2,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0075
8503,VIJAYKUMAR RAMABHAI MAKADIYA,4,106,11,189,0,0,0.7931,0.048,3,4,0.0045,1,0,0,0.0067
9455,HARESHBHAI BABUBHAI VEGAD,4,106,11,244,2,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0058
9454,SITAPARA SAGARBHAI BHURABHAI,3,106,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0036
9447,ZALA RAMDEVSINH BHARATSINH,4,106,11,281,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0024
9448,CHAMPABEN ZAVERBHAI CHAUHAN,2,106,11,244,0,0,0.7931,0.048,1,4,0.0045,1,0,1,0.0018
9451,CHAUHAN AJAYKUMAR RAMRATANSINH,3,106,11,244,2,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0015
9452,SONDARVA BHARATBHAI KANJIBHAI,3,106,11,589,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0013
8507,RATHVA GITABEN VAJESINGBHAI,3,107,11,187,0,0,0.7931,0.048,3,2,0.0045,1,0,1,0.6203
7709,RATHAVA RANJITSINH MOHANSINH,2,107,11,243,0,1,0.7931,0.048,3,3,0.0045,1,0,0,0.3136
7710,RATHAVA FURKANBHAI BALJIBHAI,3,107,11,189,0,0,0.7931,0.048,3,0,0.0045,1,0,0,0.0121
9004,VASAVA RAJESH SOMABHAI,4,107,11,183,0,0,0.7931,0.048,1,4,0.0045,1,0,0,0.0086
9003,RATHVA MAGANBHAI CHATHIYABHAI,1,107,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0071
9005,RATHVA BHAVSINGBHAI NAMARSINGBHAI,3,107,11,244,1,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0056
9002,UMESH JANGUBHAI RATHAWA,4,107,11,244,0,0,0.7931,0.048,1,4,0.0045,1,0,0,0.003
9001,PRAVINBHAI DHURSINGBHAI RATHAVA,4,107,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.003
8000,JASVANTSINH SUMANBHAI BHABHOR,2,108,11,187,0,0,0.7931,0.048,3,3,0.0045,1,0,0,0.5284
8399,KATARA BABUBHAI KHIMABHAI,2,108,11,243,1,1,0.7931,0.048,3,3,0.0045,1,0,0,0.4084
8400,BHABHOR DHULABHAI DITABHAI,1,108,11,189,0,0,0.7931,0.048,3,1,0.0045,1,0,0,0.0107
8996,DEVADHA SAMSUBHAI KHATARABHAI,2,108,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0105
8997,DAMOR MANABHAI BHAVSING,3,108,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0049
8998,KALARA RAMSINGBHAI NANJIBHAI,3,108,11,238,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0036
9000,JAGDISHBHAI MANILAL MEDA,4,108,11,131,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0036
8016,AMIT SHAH,1,109,11,187,4,0,0.7931,0.048,3,2,0.0045,1,0,0,0.6967
9356,VORA ALIMAHMAD RAJABHAI,1,109,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.007
8481,JAYENDRA KARSHANBHAI RATHOD,1,109,11,189,0,0,0.7931,0.048,3,4,0.0045,1,0,0,0.005
9961,SHEKH SHAHINBANU MOLANA MUSTAK,1,109,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,1,0.0046
9360,RATHOD BHOGILAL JENABHAI,1,109,11,97,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0021
9960,RATHOD VALJIBHAI BECHARBHAI,1,109,11,244,3,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0021
9351,PATEL AMARISH JASVANTLAL,1,109,11,238,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0014
9364,MAKWANA ANILKUMAR SOMABHAI,1,109,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0013
9363,MAHENDRABHAI SOMABHAI PATNI,1,109,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0012
9357,MAKWANA PRAKASHBHAI BAHECHARJI,1,109,11,224,2,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0011
9368,CHANDRAPAL HASMUKH BAVJIBHAI,1,109,11,425,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0011
8482,CHAVDA CHATURSINH JAVANJI,1,109,11,243,0,0,0.7931,0.048,3,3,0.0045,1,0,0,0.0011
9349,RAHUL CHIMANBHAI MEHTA,1,109,11,552,0,0,0.7931,0.048,1,4,0.0045,1,0,0,0.0009
9350,NARENDRABHAI REVASHANKER TRIVEDI,1,109,11,282,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0007
9361,PATHAN FIROZKHAN,1,109,11,244,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0007
9352,NARANBHAI TULSIDAS SENGAL,1,109,11,102,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0006
9959,KHODABHAI LALAJIBHAI DESAI,1,109,11,244,2,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0005
8019,POONAMBEN HEMATBHAI MAADAM,1,110,11,187,0,0,0.7931,0.048,3,3,0.0045,1,1,1,0.5852
8499,KANDORIYA MULUBHAI RANMALBHAI,1,110,11,243,1,0,0.7931,0.048,3,3,0.0045,1,0,0,0.3509
10061,DALVADI NAKUM RASIK LALJI,1,110,11,244,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.01
8020,VAGHELA SUNIL JETHALAL,1,110,11,189,0,0,0.7931,0.048,3,3,0.0045,1,0,0,0.0087
9439,POPATPUTRA RAFIK ABUBAKAR,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0081
10062,BATHVAR NANJI AMARSHI,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0052
10063,BAXI MRUDUL ASHWINKUMAR,1,110,11,244,0,0,0.7931,0.048,1,4,0.0045,1,0,0,0.0031
9440,DONGA JAYANTILAL ARJANBHAI,1,110,11,244,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0025
10060,NAKUM NARMADABEN KHODALAL,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,1,0.0021
9442,SUMBHANIA AAMIN,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0019
10065,BHARKHANI KARABHAI JIVABHAI,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0014
10058,RABARI KARSHANBHAI JESHABHAI,1,110,11,244,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0014
9426,SAHDEVSINH CHUDASAMA,1,110,11,244,1,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0013
10059,JAHID AAVAD JAMI,1,110,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0012
9433,BHARAT RAMJIBHAI DAGARA,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0009
9437,KACHCHHI DAUDBHAI NATHABHAI,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0009
9425,JADEJA BHAVNABA,1,110,11,244,0,0,0.7931,0.048,1,2,0.0045,1,0,1,0.0009
9431,ALIMAMAD PALANI,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0008
9444,CHAUHAN DHIRAJ KANTILAL,1,110,11,244,7,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0008
11163,SAPARIYA VIJAYKUMAR MANSUKHBHAI,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0008
9434,CHAVADA SHAMJIBHAI,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0008
9432,CHAVADA ASHOK,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0008
9441,SAMA YUSUF,1,110,11,244,1,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0006
9436,VALLABHBHAI CHANABHAI SOJITRA,1,110,11,244,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0005
10067,MAKRANI AJAZAHMED,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0005
9429,AAMIN MAMADBHAI SAFIYA,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0005
9443,AMANDBHAI,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0004
10066,BHANDERI AMARSHIBHAI CHHAGANBHAI,1,110,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0004
8010,CHUDASAMA RAJESHBHAI NARANBHAI,1,111,11,187,1,0,0.7931,0.048,3,2,0.0045,1,1,0,0.5452
8009,VANSH PUNJABHAI BHIMABHAI,1,111,11,243,0,0,0.7931,0.048,3,3,0.0045,1,0,0,0.3957
9301,DEVEN GOVINDBHAI VANVI,1,111,11,189,0,0,0.7931,0.048,3,2,0.0045,1,0,0,0.0256
9303,VALA JAYPALSINH HAJABHAI,1,111,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0041
9305,HARESH MANUBHAI SARDHARA,1,111,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0035
9306,BHUT ASHOKBHAI BHIMJIBHAI,1,111,11,526,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0032
9307,DHARMENDRA VAJUBHAI MAKWANA,1,111,11,244,0,0,0.7931,0.048,1,4,0.0045,1,0,0,0.0018
9300,ZALA MUKESHBHAI BHARMALBHAI,1,111,11,244,1,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0013
9298,PANCHABHAI BHAYABHAI DAMANIYA,1,111,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0012
9304,PRADIPBHAI MAVJIBHAI TANK,1,111,11,244,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0011
9299,RATHOD NATHABHAI VASHARAMBHAI,1,111,11,671,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0009
9308,KARIA DHIRENBHAI AMRUTLAL,1,111,11,244,28,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0009
8493,CHAVDA VINOD LAKHAMSHI,1,112,11,187,0,0,0.7931,0.048,3,4,0.0045,1,1,0,0.6226
8393,NARESH NARANBHAI MAHESHWARI,1,112,11,243,0,0,0.7931,0.048,3,3,0.0045,1,0,0,0.324
8972,MAHESHWARI DEVJIBHAI VACHHIYABHAI,1,112,11,97,1,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0099
8392,LAKHUBHAI VAGHELA,1,112,11,189,0,0,0.7931,0.048,3,0,0.0045,1,0,0,0.0073
8975,MEGHVAL BHIMJIBHAI BHIKHABHAI,1,112,11,244,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0056
8973,MARU MANISHA BHARAT,1,112,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,1,0.0049
8969,CHAVDA PRAVINBHAI CHANABHAI,1,112,11,238,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0021
8971,BABULAL AMARSHI VAGHELA,1,112,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0021
8970,SONDARVA BALUBEN MAHESHBHAI,1,112,11,519,0,0,0.7931,0.048,1,0,0.0045,1,0,1,0.0017
8974,DHIRUBHAI BABULAL SHRIMALI,1,112,11,410,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0016
7697,CHAUHAN DEVUSINH,2,113,11,187,0,0,0.7931,0.048,3,0,0.0045,1,1,0,0.6504
8396,BIMALBHAI SHAH,2,113,11,243,0,1,0.7931,0.048,3,3,0.0045,1,0,0,0.3162
8395,BHAILALBHAI PANDAV,4,113,11,189,0,0,0.7931,0.048,3,1,0.0045,1,0,0,0.0068
8986,PATHAN IMTIYAZKHAN,3,113,11,82,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0044
8984,PATHAN AAYASHABANU,3,113,11,62,0,0,0.7931,0.048,1,0,0.0045,1,0,1,0.002
8989,CHAUHAN PARSOTTAMBHAI,1,113,11,676,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0019
8985,PATEL KAMLESHKUMAR,2,113,11,238,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0016
9330,SHARDABEN ANILBHAI PATEL,1,114,11,187,0,0,0.7931,0.048,3,2,0.0045,1,0,1,0.6096
8013,A. J. PATEL,1,114,11,243,0,0,0.7931,0.048,3,3,0.0045,1,0,0,0.3494
8014,CHAUHAN PRAHLADBHAI,1,114,11,189,0,0,0.7931,0.048,3,2,0.0045,1,0,0,0.0088
9323,RATHOD GULABSINH DURSINH,5,114,11,244,0,0,0.7931,0.048,1,1,0.0045,1,0,0,0.0048
9321,CHAUDHARI SENDHABHAI ABHERAJBHAI,3,114,11,97,0,0,0.7931,0.048,1,4,0.0045,1,0,0,0.0042
9322,PATEL AMBALAL TALASHIBHAI,1,114,11,244,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0037
9332,PATEL ANITABEN RAMABHAI,4,114,11,244,0,0,0.7931,0.048,1,0,0.0045,1,0,1,0.002
9333,THAKOR BIPINKUMAR SHANKARJI,4,114,11,244,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.002
9324,THAKOR JAYANTIJI CHUNTHAJI,4,114,11,244,0,1,0.7931,0.048,1,2,0.0045,1,0,0,0.0014
9329,THAKOR MAYURKUMAR RUPSANGJI,5,114,11,244,0,0,0.7931,0.048,1,2,0.0045,1,0,0,0.0013
9326,PRAJAPATI KANUBHAI AMATHARAM,2,114,11,137,0,0,0.7931,0.048,1,0,0.0045,1,0,0,0.0009
9328,BAROT KULDIPKUMAR BHARATKUMAR,4,114,11,676,0,0,0.7931,0.048,1,3,0.0045,1,0,0,0.0008
7712,PATIL CHANDRAKANT,1,115,11,187,1,0,0.7931,0.048,3,1,0.0045,1,0,0,0.7437
